	tweet_id	adr_mention	tweet_text
8217	447956574623911937	1	ok has anyone here taken restoril a pill to help insomnia ? i stopped taking ambien , bc i was gaining weight ( sleep eating . )
8218	349262122661847040	0	sweet baby jesus fucking in a hammock , i just blew up <hashtag> bs il </hashtag> ' s dms . sorry , not sorry , <user> her highness kim </user> paxil to institution . <repeated> you tell me .
8219	501785159197552641	0	<user> dirty girl candi </user> yep , time for antibiotic and some advair helps speed process . make the call , please . get well . <user> mokotutza </user>
8220	467375990172553216	0	<user> fergusmason 1 </user> that will be thalidomide which was passed as a medicine by the relevant authority at the time ? <user> cae rule an sea </user> <user> e cigarette forum </user>
8221	348570074614988801	0	<user> emo kids love me </user> victoza & novo nordisk , keeping the contracts even after all this . forbes says the butter queen is worth 17 million .
8222	447910669493354496	0	taking 5 hour energy as a placebo for adderall to see if that helps me get this damn thing done . but i dont think im supposed to know , so . <repeated>
8223	542001029366435840	0	in the doctor's lounge . i have never seen this many people intently watch an enbrel commercial .
8224	523886385565282304	0	<user> squintees _ </user> <user> jdubee 619 </user> or suboxone
8225	539656957020610560	0	for my next trick i will take 5 imodium ad caplets with one swig of apple juice !
8226	345226298853056512	0	vyvanse run after work . <repeated> yep <thumbsup>
8227	332080368268230656	0	going to get a massive supply of prozac for all the utd supporters ! <repeated> <pill> <pill> <pill> <pill> <hashtag> pipe and slippers for alex </hashtag>
8228	339951873853370369	0	breathe me in i am your nicotine
8229	530875210254524416	0	staying clean through the leukemia stress is tough which is why my suboxone and valium are my savior not yours or some fucking chick .
8230	459699172451815424	0	<user> llmg 47 </user> <user> abown 16365 </user> nerve pain / nerve damage . i have been prescribed pregabalin ( lyrica ) at 600mg ! i noticed , it was also used for epilepsy xx
8231	347076211408769024	0	rt <user> tmf breaking </user> : fda investigating 2 deaths that occurred after patients were injected with $ lly antipsychotic zyprexa relprevv . $ lly http : . <repeated>
8232	347859297151090688	0	<user> chris _ mckinnon </user> i will buy you a paxil smoothie .
8233	341443365553983488	0	the next time you all see me i am going to be on a cymbalta commercial .
8234	353042161790500865	0	who names there baby nicotine thoo <annoyed>
8235	524534955716923393	1	i dislike the way metformin makes my chest feel . like there is a tightness . <hashtag> diabetes </hashtag>
8236	344186319632736257	0	someone give him a lozenge at least
8237	512473187775700992	0	""" "" "" im not even on suboxone man "" "" """
8238	332233165471109121	0	<user> bbc apprentice </user> . <hashtag> the apprentice </hashtag> i have not needed my fluoxetine for months then along came these 15 reasons to slash my wrists !
8239	461654593873932288	0	""" "" "" do not take prolia if you are allergic to it "" "" no fucking shit thnk u so much most informative commercial i have ever seen """
8240	534625563978133505	1	<user> uberfacts </user> but rimonabant caused severe depression and thoughts of suicide . not a good thing .
8241	360960095284236288	0	<user> mr stay moody </user> i have had dr . nancy geodon since 1992 ! she is kendall's doctor ! we love her !
8242	537115334378287104	0	lunesta in hand : praying for the peace speaker to speak peace to the storm
8243	508203230703403009	0	<user> gem fifield </user> mine kicks in when symbicort wears off morning & night . i am so confused , i am not asthmatic !
8244	499595964190318592	0	<user> mr leather panda </user> the sildenafil citrate works the best for me . but is very strong . sometimes for all day sex i will take tadalafil .
8245	528757282851389440	0	<user> _netraaaa </user> ik <tired> they had me on advair the entire time . but it helps .
8246	541598420989784064	0	me : * finishes quest in a med-bay full of barfing people * deadeye : you should go drink alcohol now me : . <repeated> um , how about some imodium instead
8247	541027548700745728	0	gonna administer 10mg of metformin in my system . ugh
8248	345501312735145984	0	cant get over the fact that cage was one of the 18 people to test fluoxetine
8249	540384171743391744	0	<user> trafalgar bla </user> if you having trouble sleepin i recommend some lunesta
8250	535787209480478720	0	in current issue : buprenorphine maintenance , not detox , best for teens with opioid use disorders .
8251	520777311444930560	0	<user> forty u ter </user> someone get that dude some miralax
8252	485376936852463617	0	anyone need an active and chill clan on <hashtag> clash ofclans </hashtag> ? join mine , aciphex <happy>
8253	520700456029663232	0	<user> the meth maze </user> thanks ! always feel free to send any suboxone folks my way if and i will see if i can be of assistance . <user> brant s addiction </user>
8254	487063483197186048	0	<user> gazelles on crack </user> fish should not be fermented after already being salted and pickled . that is like wearing a condom with a nuvaring and iud .
8255	444271925926563840	0	oh dominique . <repeated> you are making victoza commercials ? im available for work .
8256	678264755849666560	0	""" <user> jody highroller </user> "" "" there is only two rules at the codeine castle : 1 . no dudes 2 . no clothes "" "" ahahaahah <laughing> """
8257	343134695317458944	0	popular antidepressants zoloft , prozac and paxil can lower libido and prevent orgasms
8258	342805473898143744	0	""" <user> that one kiddd _ </user> do not confuse your "" "" allergy pills "" "" for cymbalta lol """
8259	467391907975680000	0	""" forgot to take my enbrel today , funny how my caddie is nicknamed "" "" bones "" "" <hashtag> psoriatic </hashtag> <hashtag> arthritis </hashtag> """
8260	538749964164542464	0	<user> i m king bama </user> bro you are nexium lead not co lead <smirking>
8261	509917202662055936	0	lunesta me bought the frozen dvd off of ebay last night and i kind of hate myself for it
8262	386929985862508544	0	ok twitter . help needed . i have taken pregabalin and amitriptyline and pain is still there ! what else can i take please ? <repeated>
8263	343524850557669376	0	<user> laura bell e781 </user> my fault the vyvanse was getting the best of me <hashtag> rebel </hashtag>
8264	463310552924962816	0	find thalidomide link once and we are lumbered with epidemiological nazis for ever - but never repeating the one off success .
8265	340089747324162050	0	without tetra hidro canabinol ? rt <user> der_potzki </user> my time wit nicotine n caffeine
8266	452344119394725889	0	this adderall / oxycontin commercial just annoyed me
8267	329515653251883008	1	<user> ecr jones </user> coming off lamotrigine has been as bad as going up on it . poorly tummy , tiredness , feeling disconnected
8268	518366037407199232	0	i wish there was a drug dealer that useful drugs i do not want to see a dr for . let me get a scrip of lunesta and a few antibiotics .
8269	342323647991652353	0	<user> up as book </user> so sorry that cymbalta really threw you a curve . well that it has made life worse . glad to hear your daughter is close by .
8270	399363202179268609	0	neurobrain : adding actonel ups bone density in epilepsy ( cme / ce <sad> ( medpage today ) - - adding risedronate ( actonel ) to . <repeated> <hashtag> zeke l healthcare </hashtag>
8271	404031208641683456	0	<user> tamara tattle s </user> viibryd is a wonder drug for a loved one of mine .
8272	332826627031588864	0	<user> size eleven feet </user> you should take olanzapine , or fluoxetine .
8273	353017246030901248	0	my fish got freaked out by all the fireworks , so i ground up some prozac and put it in the tank , and now they are all floating peacefully
8274	377499831310090241	1	getting ready to go to dr today to see if viibryd is causing nightmares , a1c and several other small things
8275	332990941629657088	1	<user> _cimmy_ </user> thanks ! yes , after i was prescribed cipro a few years ago , and it really messed me up , i am quite wary of broad spectrum ones .
8276	536042294177464320	0	<user> keith all an actor </user> hey is that you in that nexium commercial ? trying to settle an argument . btw z nation rules & youre the best thing about it
8277	450376294375501824	0	yeah , self esteem , peer pressure and people being overly pushy was not as much of an issue until i was given geodon by weber human when i
8278	352479699982749698	0	<user> vicksy_d </user> so you chose humira over remicade right ? i dnt get tired after it , even when i first got started on remicade .
8279	524530599067787264	0	initial combo of linagliptin and metformin compared with linagliptin mono in newly diagnosed t2d with marked hyperglycaemia <hashtag> t2dm </hashtag> <hashtag> diabetes </hashtag>
8280	448330019203325952	0	it is been a tranquilizing thalidomide relieving the emotional stress for a moment only to give birth to an ill-formed infant of frustration
8281	344592322027216896	0	<user> anorexic 0 </user> <user> ew dustin </user> - generic drugs as effective as amgen's enbrel for arthritis - <user> fi inging </user> - : a blockbuster drug made b . <repeated> <user> jesus is lana </user>
8282	450965455314755584	0	<user> keith manaois </user> oh baby ive been playing hard . <repeated> im not sure w / the lyrica tho hahahaahahahaa
8283	495874541730955264	0	you will not die if you have generic atorvastatin instead of lipitor .
8284	531934323457658881	0	<user> super lauren love </user> diclofenac is what i had , it is a god send .
8285	541947766147391488	0	do you think if i wish for adderall to appear long enough it actually will ?
8286	532371014597230593	0	<user> half blood pope </user> suboxone fiend ?
8287	528013316397228032	0	<user> snow grl <elongated> </user> great job ! i ran out of januvia
8288	541956128394194944	0	<user> i do it _dailey </user> <user> kristyn alleman </user> it is not finals if you are not counting your hours of sleep and how many mg of adderall you can take <laughing> <tired>
8289	537265016198938624	0	biguanides like metformin and other oha ( oral anti-hyperglycemic agents ) treat non-insulin dependent diabetic patients . <hashtag> ku1215 </hashtag>
8290	349231903724941312	0	pradaxa is a blood thinning medication used to reduce the risk of stroke in patients with ( af ) , commonly known as irregular heartbeat .
8291	376783768746344448	0	<user> jpzaragoza 1 </user> bay had to run the trial vs the original label , per ema , eylea has signif benefits if only fewer injections , saves money too
8292	467060994750291969	0	old enough to remember protesting about thalidomide as a student . too old to properly recall what naive times i grew up in .
8293	447736222618640385	0	midol morin cocaine adderall xanax meth and biotin . for my hair .
8294	506149848845123584	0	it is a glorious day . the dog threw up on the carpet and i just gave my kid some miralax for his constipation . life is sexy .
8295	494143825720246272	0	<user> branisha 2 cool </user> ask your doctor about advair that is like a medical steroid to help it out
8296	343128394524930048	0	now i am on klonopin and abilify with my paxil , hoping these work . also have a case worker to start me on social security .
8297	539069717101555713	0	<user> moses iglesias </user> <user> mini may am lism </user> i agree . loperamide 3 times a day . parang vitamins lang .
8298	374810148889702400	0	<hashtag> savor timi </hashtag> 53 : slight increase in <hashtag> heart failure </hashtag> hospitalisation with saxagliptin in <hashtag> diabetics </hashtag> at high cv risk - d bhatt <hashtag> esc congress 2013 </hashtag>
8299	480413462490005505	0	<hashtag> amwa md </hashtag> awards event , <user> kevin md </user> talk on his social media journey ; really started with blog post on vioxx
8300	341975457471791104	1	a big ol ' fuck you to my doctor for not telling me a side effect of metoprolol was depression . just wait until i see you friday - . -
8301	346232823000219648	0	me & my elder brother were observing a ricola packet & it said that 1 lozenge was 6kcal = 6000 calories ( ? )
8302	350511451854737408	0	"rt <user> live love trey </user> : "" : <user> k_maaack </user> : fuck it i am depressed . <repeated> "" cymbalta can help ."
8303	501853981141110784	0	need my advair asap
8304	450961998184861696	0	since in orlando some possible pharmacy themed rides : purple pill plunge , lyrica loop de loop , aspirin acrobatics <hashtag> apha 2014 </hashtag> <hashtag> pharm adventure </hashtag>
8305	352991945066418176	0	i am on that good vyvanse and alcohol
8306	499464246137090048	0	""" log off bruh "" "" <user> keep dat shit 100 </user> : u ever fingered a bitch and got a finger caught in her nuvaring ? me either "" "" """
8307	500686117268910080	0	<user> dread es </user> worse than the xigris studies . <repeated> just career / tenure making data mining nonsense . thanks for posting
8308	455299289531838464	0	i need some temazepam <weary> <laughing> i just wanna sleep <sleeping>
8309	498181399573430274	0	i just watched a commercial that said using adderall is the same as using oxycontin
8310	330093315007578112	0	<user> yoni free dh off </user> that is why they love to treat anorexia nervosa with olanzapine .
8311	451233434787016704	0	<user> em basic </user> <user> rfd s doc </user> you may bring some ziprasidone for the instructors and something longer acting like chlordiazepoxide for yourself . <repeated>
8312	349303093894193154	0	<user> dew diligence </user> is methodology similar to the einstein trials for rivaroxaban ? even if results are good they are arriving way too late .
8313	347771700370370560	1	<user> knit err up ted </user> i think it ' s an snri , i ' m not even sure . it ' s viibryd . but none of my anti-depressants have ever messed me up like this before
8314	465695178020237314	0	this commercial for victoza tho . <repeated> <percent> 10 </percent> benefits <percent> 90 </percent> anaphylaxis + death <hashtag> done </hashtag>
8315	530803024139411457	0	<user> fifib 92 </user> calls : atomoxetine 60mg tabs ( 1 daily ) with melatonin 5mg capsules ( 1 at night ) but atomox tabs do not exist & melatonin unlicensed ?
8316	342099125665402880	0	trazedone .
8317	447996456431915008	0	""" : <user> carter _tani </user> : fuck it . let us all just survive off no sleep and adderall this week . "" me every week"
8318	472469714338590720	0	( reuters ) - exelon corp , the largest u
8319	331241915804684288	0	ha ! take that ciprofloxacin ! last time i will be taking you ! <hashtag> freedom </hashtag>
8320	486538199041605632	0	<user> sh0rt and sassy </user> okay . you can look into iuds too , mirena & perigard . but honestly , nuvaring was the best thing i was ever on .
8321	357947167819833344	0	<user> diabetes co uk </user> ? <repeated> in this heat , is my victoza ok just bag or should i b keeping it cooler.try 2 keep bag out of direct sunlight when outside
8322	465461022313037824	0	how effective is gabapentin for treating neuropathic pain ? <hashtag> clinical query </hashtag> <hashtag> me ded </hashtag>
8323	348355774642266112	1	<user> _katb all </user> natural do not work for me , try 300mg of seroquel . <repeated> you will sleep for days , i have insomnia that is what they give me lol
8324	452178482509135873	0	today i worked in the pain clinic . <repeated> wish i had diazepam tramadol and pregabalin ! <repeated>
8325	354315545476202496	0	i wonder what happens if i use z <elongated> quil along with my trazodone . <repeated> <hashtag> curiously sleepy </hashtag>
8326	539424158384660480	0	<user> a classy stoner _ </user> i would take some oxycodone before that . i need a high that will last .
8327	461542882059763712	0	clearly victoza is not the medicine for anyone . <repeated> haha
8328	352038598939389953	0	rt <user> andy biotech </user> : $ biib price increases for ms drugs avonex by another <percent> 7.5 </percent> , third time in 12mo -> <uparrow> <percent> 19 </percent> tysabri by another <percent> 9.4 </percent> , third time i . <repeated>
8329	392773051521064961	0	idk if mr . latuda got my text earlier but i have your computer charger . <user> ryan charles 1389 </user>
8330	348258097044807680	1	i have been really forgetting to take my paxil lately but if i take it with a my seroquel it makes my sinuses close up <sad>
8331	541628534494474240	0	<user> joe n hollywood </user> only 3 re-fils on your albuterol rx is tough boy
8332	483425445632028673	0	<user> dr j hoffman miami </user> <user> brendan weiss </user> agree was just about to type same . no green tea w velcade <hashtag> amyloid os is </hashtag> <hashtag> m msm </hashtag>
8333	434396175291416576	0	<user> tamagotchi _thug </user> which medication are you on ? viibryd works well for me .
8334	344541705833418753	0	lol when strung out guys come up to you at the gas station and try to sell you their vyvanse script hahahha not interested bro <user> amber _sigler </user>
8335	505201585459580929	0	golf ball digest and how miralax can help <hashtag> ruin a magazine </hashtag> <user> midnight </user>
8336	459843922123317248	1	<user> vivi zara z </user> i have taken a temazepam so struggling to say what i mean clearly sorry
8337	499048286485880833	0	<user> jesstar 666 </user> thanks oh i meant i cried like a baby with enbrel but now i hand myself over to the nurse & let her do it . im a scardy cat
8338	342267623758782464	1	<user> fat ugly ew </user> thing about venlafaxine is the withdrawals when you are late for a dose - it is like electric shocks in your brain , and they go -
8339	340904403441692672	0	the lozenge helped cease the coughing in the afternoon why isnt it helping now
8340	332415688620781569	0	trazodone has not kicked in yet . <repeated> what old tv series should i watch ? thinking the west wing . <repeated> or maybe bh 90210 or another teen drama . <wink>
8341	346532631619448832	0	""" <user> luv_is_a_verb </user> from clive . a doctor will ring me back "" "" about lunchtime "" "" . i am very minded to not take rivaroxaban today . """
8342	462859124342935552	0	<user> scariet _ starlet </user> <user> ny xx isn ite </user> <user> gwen ny rah </user> i have bad anxiety with my bipolar . they will not raise my dosage for shit . add abilify , latuda zoloft .
8343	462697364613251073	0	after talking to my neuro ( who knows his stuff ) judging by sheer data , tysabri and the new lemtrada are the best dmt's . basically , powerful !
8344	333029850547900416	0	i can not decide if i should watch mind-numbing reality tv on netflix or abuse my prescription for trazodone and sleep for fifteen hours
8345	489453777510875136	0	<user> 101 asthma tips </user> all because of his school environment so now he is on 2 doses of 125mg flovent 2x a day all school year - come on really ?
8346	374521031421341696	0	<user> abc 2020 </user> fbi chicago stole seven 10mg bystolic pills from my husband ( taken for high blood pressure ) . <repeated>
8347	531557539310096384	0	weather alert : excessive farts warning for audiophile and lunesta counties in sq until <time> bdt
8348	541419978587910144	0	<user> benacch _23 </user> as an asthma sufferer , when you are gasping your dying breaths , it is what you say . albuterol has saved my life 5x or more
8349	463889460518584323	0	tysabri is supposed to be ' the wonder drug ' for me , but i still feel like shit . maybe i ' m being impatient . <repeated> i ' ve only had 2 infusions . <hashtag> ms </hashtag>
8350	512374124627251200	0	for the record i did not put miralax in the coffee at work today .
8351	532145206703816704	0	oh , ventolin inhaler , where have you been all my ( asthmatic ) life ?
8352	346027868863754240	0	the upside is i get to say lozenge a lot which is in the top three of my favourite words
8353	476173063759753216	0	the choices the dr would give me : 6mp , humira or remicade which is a more severe immunosuppressant , or surgery to have my intestine removed .
8354	329026286834040832	0	ciprofloxacin has its intercourse intrusive more sectors extra something like herbal , crackpot supplements , thyr :
8355	343151690276552704	0	depression hurts . cymbalta can help .
8356	495301374318374913	0	""" canadian online pharmacy : "" "" i am sending you vioxx instead . <repeated> remember . <repeated> take it all at once "" "" """
8357	524983443588124672	0	sildenafil ( viagra ) has cardioprotective effects , showing an improvement in heart function without any adverse effect on blood pressure ,
8358	523224765772099584	0	ventolin has crazy effects walai / o \
8359	333192549328113664	0	<user> gastro mom </user> <user> 23 and me </user> well i would taken cipro once before with no problem . seems like i would have been hit the 1st time if i was predisposed , no ?
8360	340293233185808384	0	i cheated on my electronic cig and it was not worth it . <hashtag> nicotine </hashtag>
8361	434069541786624000	0	<user> medical an media </user> with use of saxagliptin ( marketed as onglyza and kombiglyze xr ) compared to an inactive treatment .
8362	446865499981639680	0	we got kids in my high school doing adderall in the school bathrooms . thanks <user> seahawks </user> . you guys are an inspiration to schools across.theus
8363	333665266326192129	0	<user> snazzy mallory </user> lol i am gona need some cymbalta next year . <repeated>
8364	527835504000376832	0	is imodium latin for through a needle ?
8365	534978178435911681	1	<user> brandi glanville </user> good luck ! i have been such an insomniac lately and even my lunesta is not working ! sleep tight gorgeous ! <sleeping>
8366	464498275765460992	0	""" <user> lizzie buckle 2 </user> documentary on the 50 year fight "" "" the thalidomide story still has the power to shock "" "" . bbc 2 thursday 15th may <time> """
8367	358749567077974017	1	geodon is deff beating me 2sdsyt today im already so sleepy
8368	501735728007483393	0	colestipol , cholestyramine , and colesevelam may be used for digitalis poisoning because digitalis binds to the resins . <happy> <hashtag> pharmacology </hashtag>
8369	530419389418704896	0	<user> a pretty price </user> i do too ! every year ! <syringe> <facemask> no flu for me ! tamiflu is 3x more expensive than a flu shot ( & most insurances cover the shot ! )
8370	515144093035266048	0	i believe <user> rich lerner gc </user> just launched an avodart into the <hashtag> ryder cup </hashtag> opening ceremonies .
8371	345333265089048577	1	what is this weird feeling i have been having all day ? i have felt depressed yet oddly happy . this is the second day of bid <hashtag> lamo tri gine </hashtag>
8372	499400270410170368	0	[ 51 storm ran ] xopenex has become a hero ! <hashtag> carrion fields </hashtag> <hashtag> rpg </hashtag>
8373	351173865982005248	0	<user> ymog 33dh </user> ikr ! <repeated> and oh i see , that sucks . i hope humira works out for you ! yeah for humira i am going to switch to the standard needle where
8374	351389550024724482	0	<user> r a warrior </user> have had no response on double and triple treatments . have exhausted humors , enbrel , and now on this . recently taken out of work
8375	343961540518612993	0	<user> mckay austin </user> i am on cymbalta & some other shit & my emotions are just bleblehbleh 24/7 . sigh .
8376	349610845258526722	0	dreading it at the same time but can not wait for my <hashtag> humira </hashtag> injection on thursday . it seems to lift my mood and right now it is in the gutter
8377	350675024010690560	0	rt <user> swog </user> : <hashtag> s1202 </hashtag> ph i <elongated> study now open at 38 sites , w more every day : duloxetine for ai-induced pain in <hashtag> breast cancer </hashtag> <hashtag> swog on c </hashtag> <url> . <repeated>
8378	438522348153479168	0	""" the list of side affects on those medicine comercials make me laugh . "" "" dont take victoza if your allergic to victoza "" "" lol  """
8379	347620121323372545	1	<user> ella der u iter </user> oh i hate that ! i used to be on citalopram , it stopped working eventually . sometimes i have to up my effexor dose temporarily .
8380	342246356624240642	0	meds question : does anyone take venlafaxine for anxiety / depression ? i am thinking of switching meds . <repeated>
8381	530844883259371520	0	<user> jon nike r </user> yeah . sorry ! it was confirmed by a test . got tamiflu but missed a week of kinder . <hashtag> team flu shot </hashtag>
8382	482095671365734400	0	<user> me ded head </user> <user> arns_uk </user> have known some who swallow the tiotropium capsule ! <repeated>
8383	504994019123163136	0	""" presenting "" "" feedback control of atorvastatin dosing "" "" in 1/2 hr at <hashtag> embc 14 </hashtag> , location e - 224 . see you there ? ! <repeated> <url>"
8384	350487986225430528	0	rt <user> dr_fleck </user> : <hashtag> humira </hashtag> your commercial is horrible . no family makes forts that big . that fort is bigger than my living room . bull crap
8385	539651683798642689	0	<user> maria bell l l a </user> <user> mkriger 13 </user> remember when we went to play bingo and i was high on oxycodone because my kidneys suck ? thx 4 not killing me
8386	340346952266956800	0	nicotine ? too simple . i am addicted to another chemical compound , it is called human .
8387	429309333453537280	1	so , results of today's scope are pretty abysmal . humira not doing a bloody thing . dr . wants me on remicade asap . i hate this disease .
8388	526892137024331776	1	another note to my future self : diclofenac works wonders . be careful not to burn your arm ( you will not feel anything anymore ) like i just did .
8389	341614270309617664	0	""" xarelto side effect : "" "" may cause bleeding , most of which is serious and sometimes leads to death "" "" that sounds fantastic . """
8390	377652391191252992	0	<user> lifo alert </user> <user> kortnykole _ </user> ~ she better take her boniva cuz i am smashing
8391	345391029731606529	1	rt <user> up as book </user> : <user> glinda_r </user> <user> spoonies couch </user> cymbalta withdrawal is getting top billing at the moment , however . ugh ! xx
8392	484222724689391616	0	<user> dailymailuk </user> covers tamoxifen and raloxifene and apparent under prescribing . <hashtag> pharmacy </hashtag> <hashtag> branding </hashtag> <url>
8393	341644500004921345	0	nyaz can hurt cymbalta can help
8394	452808320873533440	0	so curious about metoprolol and go discover it
8395	340714138248572929	0	""" : <user> brookie baby y86 </user> : "" : <user> janokie _ </user> : depression hurts , cymbalta can help . <repeated> "" thanks janelle "" i gotchu"
8396	440009670737264640	1	saphris makes my mouth numb i can not deal with this shit .
8397	341116202338361344	1	<user> teepee west </user> did you get floxed too ? i have been in bed since 2009 thanks to just 12 cipro pills ! they never told me this can be permanent ! <repeated>
8398	353149974298640385	0	i wonder what coming off valium and quetiapine at the same time will be like . horrible , i am guessing .
8399	375009040893366272	0	onglyza and nesnia ( dpp 4 inhibitors ) were neutral re the heart without benefit or risk in t2dm at high risk for heart dz ( nejm online 8/ 13 )
8400	349948941695057921	0	really really hope my <hashtag> humira </hashtag> shot gets rid of this pain tomorrow <hashtag> crohn s </hashtag> <perservering>
8401	340278586969845760	0	quitting smoking : licensed medications are effective : nicotine replacement therapy and other licensed drugs can help people quit smok . <repeated>
8402	341812190078189568	0	qt boy wid a vyvanse scrip like um
8403	438540034476879872	0	i gotta get this latuda shit . then my window blind shadows will follow me around .
8404	487657748793143296	0	i do not even know what a nuvaring is but it sounds funny
8405	521064511499804672	0	thanks to the rescheduling if hydrocodone talwin with suboxone is the new standard . that is awful <sad>
8406	542022425722904576	0	you have gotta be some kind of stupid to post about your adderall use on fb lol
8407	342776470663475200	0	<user> 96_miyuki </user> <sad> do you need a lozenge ? or maybe drink lukewarm water ?
8408	540674390502166529	0	is this a lunesta ad ? <hashtag> peter pan live </hashtag>
8409	341613671946018816	0	paroxetine dreams
8410	525151933493825538	0	due to megan fox und panzer with in krull , crestor cello darkcoin root beer . moo fart mark wahlberg various diseases diarrhea
8411	341733668835958784	0	<user> ken flaw </user> oh , darling , have some of my olanzapine . silly gurl .
8412	484503010132123648	0	improved screening assay for buprenorphine in umbilical cord
8413	491363054710689792	0	""" me "" "" i want an apology party "" "" bae goes "" "" i need an apology party cause your nuvaring is not work "" "" """
8414	344421209741598720	0	checking in w / my psych today & increasing my lamictal dosage.hopefully this is my last adjustment for awhile.hopefully . <hashtag> bipolar </hashtag> <hashtag> pregnancy </hashtag>
8415	358353085535494144	0	i can not wait until i get off of paxil because that is what is probably making my face break out .
8416	332598253755441153	0	in what fucking world does lamisil come before lamictal in the fucking alphabet ? <repeated> you have one job to do techs , quit fucking it up !
8417	522665084255219714	1	diclofenac makes me sick , naproxen makes me depressed and ibuprofen is not a long term solution .
8418	525327420615061504	0	8 diclofenac tablets / capsules pumped in a riham cola ! high school height
8419	540026982784696320	0	okay done tegur my jarak antara gap of my teeth
8420	511038110734368768	0	be feeling the looking symbicort breakdancing dixy y king . honk . huey just learned how to boot . meka chala , meka pew plymouth
8421	518270142577246208	0	nexium
8422	437592348915412992	0	i keep thinking about what my doctor said : two more years of tysabri & then bonemarrow transplant or mabthera . : s
8423	327995840641781760	0	i just took fluoxetine while watching lakers self-destruct <hashtag> depression </hashtag>
8424	531381851890667520	0	<user> new energy herald </user> <user> ben think climate </user> <user> john d p morgan </user> like many power companies , both exelon and entergy own a mix of re , nuclear and fossil .
8425	348127441170071552	0	rt <user> joshua gates </user> : tip : my 5 item health kit for distant lands : cipro ( gut ) , z pak ( chest ) , pepto ( stomach ) , purell ( germs ) , advil ( hangovers . <repeated>
8426	344239423166230528	0	<hashtag> ens 2013 </hashtag> : prof comi presents <hashtag> ms research </hashtag> poster on safety of switching from tysabri to <user> kh436d </user> <user> kh436d </user>
8427	365166469404827648	1	<user> karlie dwards 307 </user> i switched to humira in feb . i was on remicade for 3 yrs . it worked wonders at first but my body stopped responding <sad>
8428	342886537362550786	0	asia major lozenge middle east , guilin sight is foremost at most considering the high-camp chinese
8429	454238337167917056	0	not understanding why the ciclesonide canister is so loose . it only really sticks in after you press on it because when you take it out
8430	487818774976815104	0	sorafenib is also used to treat hepatocellular carcinoma-cheapharmacy in kolkata contact harry roberts for health care products and health
8431	526983308681687040	0	<user> the _quirk </user> <user> bwana chris </user> nexium is king !
8432	345981573985886209	0	<user> mj_mughal </user> its levofloxacin or leflox . i dun wanna see anybody ruining da medication names - _ -
8433	532389521829404672	0	<user> chi_grl 19 </user> i know how you feel . i was on advair and it helped but it is really expensive and no medical coverage . hope you enjoyed your pie .
8434	341702891196792833	0	""" "" "" humira : take it and you will probably die but , hey , at least that pesky skin rash is gone . "" "" """
8435	344994559299825664	0	<user> man ur a nanay akka </user> twitter does not allow space in 1 tweet to paint a portrait of bipolar terror . lithium and lamictal are the chair & whip .
8436	517940689301426176	0	hmm there isnt enough ventolin gym it is
8437	343147132036976640	0	the dude bob on the <user> bayer </user> xarelto commercial is creepy . his whole driving in the truck , not today thing weirds me out .
8438	447653017492680704	0	<user> existential soup </user> sunday leh . justt not sure whats max daily dose of lyrica
8439	333292955563597825	0	""" niggas be like "" "" what is seroquel ? "" "" """
8440	347260657084801025	0	""" "" "" <user> u go hen shel </user> : feeling soo depressed . <repeated> any pills for it ? "" "" <user> onyi_boi </user> take fluoxetine 20mg daily n call ur favourite phone number . """
8441	538568285596680192	0	"what is that "" : <user> tsiki m a bala </user> : imodium rt <user> nonku 101 </user> : coke "" : <user> mabhekzon </user> : what stops a runny tummy ? <pensive> """
8442	496437304173789184	0	i got an symbicort inhaler , probiotics , fish oil , and milk thistle . my health meter is on it is way back up to <percent> 100 </percent> ! <repeated>
8443	386018029164703744	0	prozac , paxil , luvox , effexor , pristiq could violence live inside of these pristine packages ?
8444	446789364606308352	0	is the little girl in the prolia commercial apple ? or does blythe danner always garden with random neighborhood children ?
8445	332804615923974144	0	<user> unlike other kids </user> i do too . i name them and they hang out , until mom makes me take my seroquel ,
8446	511692002207883264	0	i stared at my lunesta for a moment and then called it my precious in a gollum voice before taking it . <repeated> i might be weird . maybe .
8447	340639076879310852	0	cymbalta can not help
8448	355805075677003776	0	gps : turn right actor in xarelto commercial : i do not think so ! <repeated>
8449	496438651216093186	0	<user> jim cramer </user> jim wants your opinion on exelon stock ( exc ) buy , sell or hold ?
8450	340723244556509185	0	that effexor xr advert could be a drinking game in itself .
8451	348230664690216960	0	60 mg fluoxetine
8452	533320013848260608	0	""" you need imodium <grinning> "" "" <user> khanyi e kay </user> : four months , two phones in the toilet - ___ - i need a waterproof phone ! "" "" """
8453	341947891008548864	0	ask your itunes tally of how many times you played a single song over & over , if paxil is right for you .
8454	341715167735865345	0	<user> almost well </user> umm 6mp ? nope just plain humira now
8455	352253551399022592	0	<user> ang stravaganza </user> recommended : paxil & / or cannabis + time . been there , happens to every 1 that is not a robot .
8456	344104827590148097	0	if you or a loved one has experienced severe side effects from the use of fosamax , you may qualify for compensation . 1 . <phone> .
8457	341038287554752512	0	men's warehouse guy needs a lozenge .
8458	438003506788982784	0	i skipped my latuda ( for bipolar ) the other night because i was fasting and i can only take latuda with food
8459	331163351818330114	1	<user> leigh_clay </user> i feel for you , i had the sane experience of disturbed sleep & bad dreams on venlafaxine xx
